user_id,item_id
5335,1560 3013 463 989 1583 2564 2862 640 2617 1615
5336,472 2862 1583 2732 169 1316 1560 2256 1615 3022
5337,584 1831 2210 2757 1956 1039 2980 331 2342 2626
5338,3013 3409 1316 1543 2862 1223 3153 3423 472 124
5339,2646 2732 2054 3022 2980 584 2297 1583 1039 1831
5340,1560 3350 1223 2862 1315 1543 124 1615 406 382
5341,1811 1615 2636 1887 467 2281 2370 3350 3367 1227
5342,2784 3409 618 2688 573 2297 2931 3418 1279 2862
5343,472 2054 3402 883 1057 530 124 1858 3350 1223
5344,640 3022 2297 1583 1039 2757 2646 1956 3529 2630
5345,1811 204 2636 3298 169 1560 3022 1615 584 472
5346,2068 169 1781 2297 2335 2688 2127 1316 1831 584
5347,584 183 1039 3692 169 1811 472 2470 3059 3677
5348,640 1078 3053 2342 1211 2331 212 3418 82 3694
5349,3423 3013 1279 2798 3153 1316 1638 3151 1223 1011
5350,472 2862 1279 3529 1615 3151 406 2528 2474 2732
5351,1316 989 2402 2862 3529 1223 3013 124 2370 463
5352,3269 3151 1379 2474 3668 1439 2933 1083 2006 1316
5353,1583 584 3529 331 463 2210 1086 2630 476 2342
5354,584 2210 2757 2980 463 1956 331 2342 2331 2626
5355,584 1583 2646 2980 2732 1831 169 640 472 1811
5356,1811 472 584 1831 3022 2646 2297 2980 2732 1583
5357,1583 3022 1039 584 2297 3418 36 472 3529 2732
5358,3529 472 36 463 3317 331 1316 1510 3051 3327
5359,472 1315 2054 2646 1223 2732 1615 3013 2402 1543
5360,1583 3529 1223 3013 476 2980 1337 208 2646 2732
5361,472 2256 2732 2402 1583 1376 3022 1223 3013 3692
5362,1831 1560 640 2564 3409 3529 1583 463 2297 3013
5363,3298 204 1811 2636 3677 2256 1808 2281 1070 253
5364,2297 1583 1039 2732 1615 2980 2862 2054 476 3367
5365,1057 3669 37 2646 1193 3059 863 3231 2457 1376
5366,2402 1354 3668 3272 3116 487 1590 406 176 3424
5367,1583 640 3022 584 1831 2210 1039 3529 2757 2603
5368,3022 584 2603 1039 3529 1956 2630 463 472 331
5369,2256 1376 790 1615 36 2664 1030 476 584 3423
5370,463 1615 293 1746 2370 398 1316 3474 2664 2636
5371,37 12 2646 2833 3105 527 2224 1543 1456 2980
5372,2646 2210 2757 208 1956 3694 1746 1211 2732 1337
5373,36 3418 3529 2603 640 463 2510 2630 1505 2732
5374,512 3000 1070 784 2763 1536 3701 2688 169 760
5375,2732 3382 3409 1376 3013 1223 1543 1316 3692 2470
5376,584 1583 2210 2297 1956 1039 2630 2732 2342 331
5377,1039 1811 640 2646 1186 2603 512 3298 3677 2256
5378,472 2732 2980 2054 1376 1583 2256 1811 2297 1315
5379,3409 1316 1223 1543 2564 1560 772 3269 3529 1279
5380,1223 3013 1560 472 1583 1543 1831 3022 2297 1316
5381,3022 2297 1583 2757 2210 463 2646 476 1211 2342
5382,1583 3022 1039 3013 1223 3409 169 36 2732 2980
5383,1811 702 2794 474 863 2370 3059 1341 2281 2732
5384,472 1315 1279 406 184 1543 3013 3423 132 2862
5385,472 2980 1831 1583 2297 584 3022 2646 1811 3529
5386,2688 2256 3409 3382 1560 2862 2840 2745 569 3473
5387,2256 1401 573 2688 2784 1279 2862 618 2732 2470
5388,1315 2054 1615 1840 1858 1057 3350 1543 1223 406
5389,3022 3529 2732 1505 1304 3013 1376 1223 2664 1831
5390,1223 124 2564 3529 989 3423 1560 528 463 1916
5391,3423 1543 3269 741 1638 796 1316 1668 3151 1279
5392,584 2297 1583 2688 2630 1039 2210 2745 2757 2510
5393,36 1505 640 2603 1223 476 3529 208 1583 1548
5394,1811 3677 1315 1376 1057 1762 152 467 2541 166
5395,472 2256 1583 3409 3013 1223 2732 3022 640 1316
5396,169 3409 2732 584 2862 2603 1186 2606 640 2256
5397,3022 2646 472 1583 1376 2054 2402 2210 1811 3692
5398,1543 3423 2862 124 3269 2265 1592 1279 3153 3151
5399,208 640 1638 1560 3424 3423 1960 2630 2297 1030
5400,472 1583 1543 3529 2862 36 640 3153 463 2297
5401,3022 2297 1831 1583 2980 640 1039 2256 169 2646
5402,584 640 2603 1831 2210 2980 2630 398 1039 2342
5403,1560 2564 512 1316 3272 2617 204 3382 989 3013
5404,472 1057 2402 3116 1560 1223 3013 2528 1858 1887
5405,3013 36 1583 3409 2862 1223 3423 3529 1279 3022
5406,584 3022 2297 1086 2342 1211 3238 3529 463 2603
5407,1583 3418 36 2862 1279 2784 3409 2557 732 3013
5408,2256 1811 2732 472 512 3022 2688 169 2297 3409
5409,1315 406 472 2070 2474 2862 3013 3668 3423 2006
5410,1270 3544 601 791 362 1446 636 1111 239 24
5411,472 1223 3013 1583 2297 3022 1560 1543 1315 2732
5412,3022 584 1583 1956 169 1546 1078 3418 2630 331
5413,1223 3409 36 3694 2402 528 2757 1887 1505 3441
5414,640 1316 463 790 1337 1543 1376 2980 3694 2664
5415,3529 463 3013 1223 2564 476 472 584 1543 2617
5416,2732 640 3022 1831 1583 2980 1376 2297 1223 584
5417,472 1583 3529 3013 640 1223 36 2297 463 1039
5418,184 2862 3013 3423 573 3151 2474 618 1638 2817
5419,3409 2688 618 1316 22 3153 3423 772 1543 3537
5420,3409 2688 2862 2784 523 1316 2564 2557 1505 401
5421,584 2297 1956 2757 169 2630 2732 1216 331 2745
5422,472 3423 3013 1315 2402 1223 36 1859 132 2828
5423,1560 3153 790 2664 1858 2646 1376 3350 3269 2528
5424,3022 584 169 1956 2688 1583 2732 512 1811 1216
5425,472 3013 1543 1316 1223 3153 2862 3423 3409 124
5426,183 1223 1030 2331 2402 3238 1086 3349 790 2862
5427,584 3022 1086 2256 2732 476 2210 1510 2068 1337
5428,472 2732 2402 3142 3059 1379 132 2256 1057 37
5429,1223 3153 1560 36 512 618 2564 3022 169 1615
5430,1583 2297 640 584 2688 3409 1831 1039 2210 2603
5431,584 1956 2732 1211 331 1560 1315 208 3013 183
5432,472 2402 132 2528 1376 790 1859 3692 2664 3423
5433,3298 1039 2784 3000 3473 2757 2210 2630 2342 1615
5434,3000 974 184 204 2961 512 3338 2636 2556 1615
5435,1543 1223 1615 1560 2054 1811 3116 2646 3350 3013
5436,472 1543 1316 2862 124 989 3013 528 2076 2402
5437,472 1543 1316 2862 1592 3367 3600 1858 883 69
5438,1811 1615 3151 512 1840 3423 3367 2335 3350 2006
5439,1543 3423 124 36 1592 989 2387 796 463 69
5440,1543 3013 1223 3423 3153 3409 124 1315 2054 1592
5441,472 2256 2732 1315 1223 2054 3013 1543 1560 1583
5442,3013 1543 1560 1583 2862 124 463 790 3423 2732
5443,3059 2528 2256 863 922 467 1543 361 3022 3367
5444,1583 1039 3022 36 3418 2210 476 2980 2603 3694
5445,584 3022 2210 2297 1039 3694 2630 2603 2342 331
5446,472 1315 2732 2402 3529 36 3423 2646 2862 1615
5447,1543 1887 1316 1315 989 790 1227 3628 1781 883
5448,3409 472 3013 1543 1316 1223 3423 1279 3153 1583
5449,3022 1583 3409 640 2688 2297 2603 1831 3013 584
5450,472 3013 1543 1316 1315 1560 2402 2054 124 3529
5451,472 2980 2054 1315 584 2402 1039 1831 1583 2297
5452,3382 2068 1216 2688 2840 2256 3022 640 853 1583
5453,472 1223 1543 3423 463 790 2387 2256 3692 2327
5454,2732 3022 2297 2980 1583 2054 640 2646 584 1811
5455,467 3402 1376 3656 3256 1033 3692 2327 527 1456
5456,1543 1315 1316 2862 3423 3367 3269 1858 3600 2054
5457,472 3013 1223 1583 3409 2297 2054 3529 1316 1543
5458,472 3423 36 132 1315 3013 2297 1223 1543 3409
5459,3298 2119 2587 784 663 59 1536 3022 646 3338
5460,2256 3022 2732 1583 2646 2210 1039 476 2603 3529
5461,1376 472 2402 3692 467 2370 1315 1887 1039 1811
5462,3022 640 1583 1831 2603 2297 2210 2980 2757 1039
5463,2256 2603 1811 1690 1831 2980 493 1615 1039 3013
5464,2564 1831 1316 2646 3474 1887 3694 2960 1030 2297
5465,472 3529 1543 2646 1223 1583 463 1560 1811 1831
5466,1039 2297 2626 2646 1211 3053 183 3529 1617 1086
5467,3022 1583 2297 584 1039 1831 472 2732 2210 3529
5468,1831 584 3022 1583 2297 1956 2068 3529 331 2210
5469,1831 1039 3022 2210 2757 1956 331 293 3238 208
5470,2297 3409 512 2688 584 3529 3013 1223 640 1560
5471,2980 472 463 2210 2630 476 2757 208 732 3694
5472,1223 124 2862 3423 3367 3269 1315 3350 3409 1592
5473,2342 1560 331 1354 802 43 2510 1505 2688 1086
5474,1831 2688 1216 2068 1811 2342 3049 183 3677 1617
5475,1831 3022 2331 2297 208 398 2603 1211 2468 3238
5476,3022 1583 640 2297 584 1831 1039 2210 2603 3529
5477,2402 1376 3692 790 1223 2732 1316 3142 2256 2664
5478,3013 1316 3423 169 3367 1858 1615 2054 2297 3350
5479,1811 472 2646 2636 2528 3677 2732 169 3022 584
5480,184 573 618 2862 3409 3659 3423 2474 3151 3269
5481,1279 2528 584 2646 2054 2817 2980 2664 3151 3692
5482,1543 1858 3600 3367 1560 2076 2402 2862 528 2054
5483,1831 1583 3013 1223 3409 3022 2297 2603 584 3529
5484,1583 3022 3529 584 2980 3409 1316 1039 463 36
5485,1583 3022 1039 2210 331 3529 2980 476 1086 398
5486,476 3022 3116 3529 3350 1316 1184 2956 3656 2342
5487,3423 2224 2933 2402 3269 1315 1083 2862 1223 883
5488,640 3529 2297 2732 2402 2664 1615 3692 3317 2342
5489,472 1315 2402 2054 790 3402 1887 883 37 2528
5490,463 1316 2068 331 1699 3365 208 1086 2908 512
5491,2054 1315 790 1376 2664 3059 1057 2370 3423 3656
5492,1223 1543 1315 1583 2732 1560 169 2862 2297 2054
5493,204 1811 2636 169 2165 1240 2587 1808 512 3677
5494,2297 3022 1831 2646 1956 1811 3529 640 472 463
5495,2732 584 2980 1583 2297 472 169 1315 2256 2768
5496,2603 2297 2732 1560 584 1615 2510 569 1216 3694
5497,472 2732 2862 169 2784 3409 401 618 2688 3022
5498,36 1583 1316 1831 3694 2210 1039 1543 1337 1030
5499,2402 1376 1315 2370 3692 1223 3142 2646 1371 1560
5500,3116 1057 3059 37 1376 2528 2256 3448 2732 790
5501,543 283 3238 119 293 2745 2129 3046 3408 463
5502,1831 2745 2342 476 183 463 1376 2626 1510 36
5503,3677 646 512 1471 1848 2732 1186 452 2874 2119
5504,1223 2402 463 3350 487 1858 1746 1315 3205 2515
5505,3022 2297 472 1831 1223 2980 463 3409 169 1615
5506,2745 2757 3022 501 2068 105 1216 1583 2732 43
5507,472 2646 2732 3022 1039 584 2297 2980 1315 1831
5508,3409 2862 3013 3529 2564 1560 1223 3272 3153 1916
5509,3423 36 1583 989 3272 3269 640 1505 2297 772
5510,640 584 1831 1583 2297 2210 2980 1039 2757 2603
5511,3409 1583 3022 2297 3013 472 640 512 169 1223
5512,472 1315 2297 1615 132 1279 2862 1376 3692 584
5513,1216 601 2745 2705 1300 1956 104 237 2626 2297
5514,2054 1315 3013 2732 1615 1583 2646 2297 1376 3529
5515,132 2528 1840 1379 1186 2165 2054 1057 2732 1811
5516,2732 1583 1223 3013 2054 1376 3022 3529 640 1316
5517,1583 1039 2210 36 3694 472 1546 944 1505 1030
5518,472 2646 3677 1039 2370 2281 1711 1086 331 2757
5519,476 2646 1809 463 472 304 1475 818 2653 2186
5520,472 2732 3022 2256 2297 169 1039 3013 584 3418
5521,3013 2862 3409 1316 1543 472 3529 1583 3153 36
5522,2862 3409 1279 1583 3013 3423 618 3529 1223 2557
5523,1831 1583 2297 1039 2210 463 1086 2342 476 3238
5524,1583 640 472 3529 584 1831 1039 1223 3013 463
5525,246 2054 467 3474 1887 3677 1615 3059 2646 1371
5526,472 1315 2054 1223 3013 2646 2732 2402 1615 1560
5527,1831 463 2626 183 2054 452 1086 1223 1078 2664
5528,3529 3694 1583 1316 3317 1030 2789 1304 3537 214
5529,3529 2402 1583 3423 463 1615 2664 124 2732 1592
5530,584 1583 2980 2297 2646 1956 2757 463 1811 2603
5531,2784 2931 3659 1186 169 3000 512 3022 618 136
5532,3409 2603 2688 573 2784 569 3529 3269 3537 2564
5533,2603 640 3022 584 2210 2630 1039 2297 2757 2745
5534,989 1086 971 2237 1560 1617 1510 1916 1960 2564
5535,3013 3409 472 36 1583 1223 3022 3418 2603 3529
5536,2210 1039 2297 2980 2342 1337 119 2501 2129 543
5537,1315 3142 3692 1057 1102 2673 2528 2256 1615 1658
5538,3529 2646 1186 1615 2281 2664 2510 3473 2956 3049
5539,2054 1887 1376 2224 1057 3692 124 3646 530 1968
5540,584 2510 3409 2688 2732 1216 1039 3013 2784 2757
5541,3409 184 2862 779 3423 3013 2474 3151 2165 3659
5542,3409 3013 1223 640 1560 1583 1831 2564 1316 3529
5543,3013 2784 2510 2688 3423 2557 1354 1638 779 523
5544,3151 253 1615 3000 2474 2528 472 2862 1439 618
5545,331 3677 1337 2342 3238 467 183 989 1510 2920
5546,1831 640 1583 584 2297 3529 3022 2980 463 1956
5547,3022 1583 2297 584 2688 1831 3409 1039 2603 2732
5548,472 640 3529 2297 1831 1223 3013 584 2732 1039
5549,1279 3013 184 1223 2862 1638 3409 3151 1315 406
5550,1831 2297 640 3022 2980 1956 3529 1811 463 2256
5551,472 1315 2732 2054 1376 3692 2646 1615 3142 922
5552,2732 2646 398 1328 2956 3238 2338 293 246 563
5553,2732 2256 1583 2402 2054 3022 1811 169 1223 1315
5554,1583 36 3022 1039 2297 208 2630 3418 138 1030
5555,472 2054 467 2402 863 3474 2370 2646 1887 3059
5556,472 1583 1811 2732 2297 3022 2054 169 1615 1315
5557,3022 1583 584 2784 2603 1039 169 3409 2510 2630
5558,3409 3013 1583 640 3022 1560 1831 2297 2603 1316
5559,1315 36 132 2732 1615 2402 2646 1379 138 1057
5560,3013 3529 2862 124 3409 1337 3153 1583 528 2076
5561,1315 1811 2054 2528 1615 1840 1057 3116 2281 1186
5562,1858 3600 3677 989 584 452 382 2664 790 3628
5563,2256 2402 1316 2732 1583 1543 3529 3409 1560 2054
5564,1279 1315 184 132 406 3151 1186 2165 3557 169
5565,2335 512 1848 1186 1808 59 2297 3227 760 1956
5566,2210 2603 3694 476 2630 2757 208 1583 3013 2331
5567,1811 663 3338 3227 1536 2063 1289 784 1711 1725
5568,618 1279 2784 3013 3269 620 3537 184 1543 3131
5569,2297 3529 2626 463 3528 1615 2342 2630 2054 331
5570,3022 169 584 2297 1039 2732 1186 2817 1315 2256
5571,3022 584 1583 2297 640 2210 1831 2757 3418 2980
5572,1216 2256 3510 362 1354 400 104 3204 40 2097
5573,2636 3677 3298 204 1240 2281 472 1315 2528 1615
5574,3409 472 3013 512 3529 36 1592 3022 1039 1560
5575,640 3022 1583 1831 584 2210 2297 1039 2980 2757
5576,2646 640 1615 1086 3529 1711 183 2281 1746 3116
5577,3022 1831 640 2297 1039 1583 2980 2210 1956 2603
5578,2862 3409 618 3423 1583 2688 3013 169 3022 2510
5579,2297 584 331 2980 512 1039 3529 1811 463 204
5580,3269 1279 1316 3013 22 2402 2054 2528 1858 1968
5581,1315 1543 3013 2054 1316 790 1615 1858 1560 3367
5582,3474 863 2256 188 1033 1811 2054 3692 790 3448
5583,1315 2054 132 2402 1376 922 1057 2732 2528 1102
5584,640 1831 2297 584 3529 2603 3013 3409 2630 1223
5585,472 3529 1583 2862 2402 2297 3013 1615 2732 2256
5586,1583 36 3022 3013 2297 1505 2862 1223 472 3418
5587,169 1315 2256 1811 3022 2297 2732 1560 2054 1186
5588,1315 472 2054 1811 169 1615 2732 2528 3022 1583
5589,2054 2370 1543 1887 1316 246 989 3402 124 1223
5590,1543 2862 1316 3529 1615 36 463 3153 3269 790
5591,584 1583 2210 1211 463 169 476 2626 2468 2338
5592,472 1583 2256 1316 2297 463 2068 3013 584 1811
5593,472 1315 2054 1615 1223 1057 1840 2528 1543 2256
5594,3022 1583 2297 584 1039 169 2732 3418 2980 2603
5595,1560 2636 2256 3677 1223 2528 2732 169 1615 1315
5596,573 3409 2862 618 3000 512 3423 169 2784 2688
5597,3022 584 3418 640 3529 472 2603 169 463 2210
5598,1831 1186 1956 1615 3677 2054 1223 3529 183 1240
5599,2646 463 1086 2370 2757 2237 3474 3205 2402 208
5600,1831 1583 3529 584 3022 1039 2980 1956 1337 476
5601,3694 2331 2630 2646 1510 1337 1746 1044 2732 563
5602,2784 573 136 2335 3022 169 512 2688 2676 2165
5603,2297 1956 2210 1039 2626 398 2468 2745 1078 3473
5604,1831 640 1699 1811 1583 3409 2564 2732 3382 584
5605,2370 3529 1583 2980 2646 1831 1811 863 2054 2256
5606,3529 463 1831 1316 1223 2297 3013 1543 640 2862
5607,3022 584 1039 472 2646 1223 3529 2757 3013 463
5608,3013 1223 472 1638 3423 1279 3668 2862 3409 184
5609,1315 2054 2402 2528 1057 2646 1840 1615 790 1811
5610,1039 2626 169 398 1211 3053 1811 2331 283 1617
5611,2784 573 2931 2688 3409 136 2557 2510 732 2603
5612,2256 3692 3529 1057 3153 2327 169 2370 1592 3402
5613,1039 331 1211 1640 501 293 2732 2194 1510 1044
5614,3423 36 1316 1279 3269 618 3424 1505 796 3151
5615,2474 1560 124 3367 1592 2006 3668 1615 3350 169
5616,3529 2862 1543 989 1583 463 1223 1560 2297 124
5617,3013 1316 1223 2564 3423 772 3537 3424 3272 2534
5618,472 1811 2256 2297 1615 2862 1316 1560 2402 989
5619,3022 2603 1583 640 584 2297 3409 1039 36 2510
5620,472 1583 3418 3022 2732 36 2297 3013 3529 2862
5621,166 3438 530 1193 132 2308 3557 2165 2457 253
5622,2732 2210 2541 2626 1855 2646 1615 474 1781 1078
5623,1316 1543 2402 2256 3409 1583 2054 790 463 1315
5624,1583 3022 640 584 2297 2980 3529 1831 2210 463
5625,1315 1543 2054 1223 3013 1615 2862 1858 124 3350
5626,640 2603 2210 2745 3694 2630 584 1583 2331 208
5627,1831 3529 1039 36 476 2646 2757 1223 1030 3694
5628,3013 1223 1560 1316 476 3529 36 640 1831 3694
5629,2297 1831 1956 1078 2745 543 1546 3418 2501 2468
5630,3382 2068 2840 2666 335 495 3066 1446 1735 239
5631,472 2402 863 3692 2054 2370 3474 922 1341 246
5632,3022 1583 2297 640 1831 1039 2980 2210 3529 2757
5633,1316 1543 3529 989 124 3153 2564 1916 528 2076
5634,2784 136 2688 2297 1568 1583 2817 2630 618 3048
5635,472 1223 1315 2402 1316 1543 3409 1560 2862 3529
5636,1543 1223 1316 124 3423 3269 3350 1858 3151 1668
5637,1831 2297 2688 1956 1223 501 1039 3694 169 3529
5638,472 1811 2054 2732 2256 1376 1315 3677 3692 3059
5639,1583 472 3013 1223 640 3529 1831 2297 36 3409
5640,472 1583 1039 2980 36 3022 2732 584 640 2646
5641,2603 2297 2210 2745 2630 2980 169 2342 2626 2732
5642,3423 3692 3116 3269 1583 69 2732 1638 3151 1746
5643,2862 3000 3131 3423 2557 136 1615 2676 2389 3638
5644,3022 3409 1223 2297 3013 169 1831 584 640 1039
5645,472 3013 1223 1543 1560 1315 2862 1316 3367 3423
5646,640 618 476 2745 1831 2564 3013 779 93 36
5647,3529 2564 3409 2210 1615 944 293 208 1868 2366
5648,883 2054 790 3402 1840 1379 1057 3013 3142 1223
5649,3022 640 169 3529 476 2630 1560 1746 331 463
5650,472 1376 2732 2402 1315 2054 3142 922 1859 1102
5651,2603 2745 1216 3022 569 1401 584 1354 3382 2210
5652,2068 2256 3382 1560 2564 3409 3013 1223 3365 2617
5653,1223 1543 1560 1315 36 2646 2402 1583 3367 1858
5654,1039 2297 2342 2603 2129 3534 802 1617 543 785
5655,2210 2757 1039 2603 2630 331 2342 2688 169 2331
5656,2256 2054 1811 3692 1583 1223 3013 1315 3409 1615
5657,472 36 1583 3529 3013 3418 1039 1505 1223 463
5658,1583 3022 2297 1039 584 36 3529 3418 2862 169
5659,2564 2732 36 208 487 707 2664 1030 3153 2528
5660,472 1223 2732 3013 3409 2402 3529 2297 1831 1560
5661,472 2402 1583 2054 2256 2980 3022 2646 3692 1223
5662,169 2297 584 1583 1039 1315 1186 2817 184 1223
5663,640 2757 476 3694 2603 463 36 2630 2646 3013
5664,472 640 1831 1223 3013 1583 3409 2256 3022 2297
5665,3022 2297 1583 169 1039 2210 2603 2732 2688 512
5666,1543 3013 124 2054 790 1592 796 2387 1376 2224
5667,1543 2862 3529 3423 2732 463 169 790 1592 124
5668,467 472 1341 2402 3327 2920 3256 188 1376 527
5669,472 36 1583 1039 476 2732 1831 3022 2646 640
5670,2297 1039 331 2757 3677 2402 1615 183 1510 2342
5671,2688 512 2784 1316 1583 2564 1279 2606 2510 2297
5672,1315 1543 472 3367 1223 1615 3013 3350 2054 3529
5673,2862 3269 1543 2828 184 3529 1638 2474 732 320
5674,584 3418 2980 2646 169 640 1956 2732 3529 1831
5675,3022 584 2980 2297 1583 2732 1039 472 1831 640
5676,1376 2402 3692 1315 922 3142 2054 1102 2828 1379
5677,1223 1315 3013 2054 1543 1615 3367 1858 1316 3350
5678,3022 2732 2980 472 2297 1583 584 2256 640 2646
5679,132 1315 2862 3423 3151 1543 3269 3013 1615 184
5680,1223 36 1583 463 2862 1505 3272 2210 3694 3423
5681,3022 1583 1039 3418 2297 584 36 2732 3529 472
5682,640 1831 1583 3409 3022 2297 3013 1223 2603 1560
5683,472 3013 36 3423 2862 2732 3409 1279 3022 3131
5684,472 1223 1543 1315 2862 1560 1316 3367 1858 2054
5685,3022 169 1354 601 3409 2603 1583 2510 618 1279
5686,1583 3418 36 472 2297 1279 2732 3409 2862 3529
5687,2054 1840 2528 2402 166 3692 3142 3059 1811 3231
5688,584 1831 2297 1039 2757 463 476 3694 2980 208
5689,2297 584 2630 1039 2335 2626 2745 136 1546 2128
5690,1956 204 3677 2732 2281 512 646 2256 1186 472
5691,2370 246 467 863 2054 3474 1811 1371 3059 1341
5692,584 3022 472 1956 3529 1376 183 2630 1337 208
5693,472 1279 184 1315 3013 2862 132 1543 3269 1223
5694,3013 1223 1543 1316 3409 2862 2402 2054 3423 1315
5695,3013 36 2862 3423 2732 3409 1223 1583 1315 1279
5696,584 3022 1039 2757 2210 1583 1211 2626 1956 208
5697,472 3013 1316 1543 3409 2862 3153 3529 1583 2402
5698,1811 472 2636 1315 1240 2402 467 2646 1615 2732
5699,472 2862 989 36 1592 3424 3269 94 707 772
5700,1315 1560 2054 1316 3409 2256 1858 3367 3423 124
5701,573 1279 618 3423 2931 3409 320 184 620 772
5702,2297 1831 1039 2630 463 512 36 2862 331 476
5703,1583 3013 1223 3022 3529 2297 1831 3409 1316 1543
5704,1811 2636 3677 3298 1315 2054 1186 2732 1615 452
5705,472 3013 1583 3529 1316 1543 36 463 640 2732
5706,472 2646 2054 1039 2528 3022 1615 132 1583 1840
5707,1831 472 640 1811 3022 2980 584 2732 1583 2297
5708,573 3659 620 2784 2931 3409 2688 2556 3653 512
5709,640 1039 2646 476 3694 2732 2342 1211 3529 1030
5710,1316 989 3013 1223 1543 463 2862 1583 1560 1831
5711,2119 2587 784 663 1070 646 169 2281 2874 2063
5712,3022 584 2980 640 2297 1583 1039 1831 2210 1956
5713,2335 512 2688 169 1811 1070 573 59 2763 1762
5714,1808 169 1315 1811 1186 3022 2732 2528 2646 3227
5715,1583 584 3529 3418 2745 463 2757 1505 2067 1223
5716,3298 3557 2165 1309 253 1560 3677 2528 3022 1039
5717,2054 3059 1315 1227 1371 2643 37 1033 1376 1678
5718,2688 2862 1223 1316 1583 1543 3423 2256 3153 512
5719,476 2980 1337 36 1809 2342 3238 1505 398 2603
5720,3692 1102 1379 863 1057 361 2261 3402 132 1341
5721,3013 36 1223 2862 618 3423 2510 3022 3529 1279
5722,2370 246 3692 2646 1304 1223 1227 3448 2732 883
5723,3234 398 1374 1546 512 1617 212 2745 1078 2331
5724,1583 476 1223 3013 36 3022 584 2297 1030 2603
5725,2297 640 1039 2980 2757 476 3694 1223 3013 2342
5726,3022 1583 2297 584 640 2980 1831 2732 472 3529
5727,36 138 1505 2129 2732 944 1510 2510 2331 1315
5728,1543 1316 989 3013 1583 124 3409 2297 1560 1916
5729,1583 2646 472 3418 3529 36 2603 463 2768 2817
5730,1583 2256 1811 2862 2664 1315 3022 3142 3529 2528
5731,472 2402 2054 1376 1315 2732 3692 790 1615 3142
5732,2840 169 1699 2281 2409 702 2794 1690 1240 868
5733,472 1379 2528 2402 132 1859 883 1840 1057 3692
5734,472 3529 463 2980 2646 1615 640 2664 1376 1315
5735,1583 640 3022 1831 584 3529 2980 1223 2732 2210
5736,3013 1279 2862 1638 36 472 3409 3151 3668 2474
5737,3022 1583 2297 1223 1831 1560 2732 640 3013 1039
